5.0000000000000000e+19
4.9999994643579576e+19
4.9999983501146972e+19
4.9999954548285022e+19
4.9999876534383378e+19
4.9999665252353876e+19
4.9999092649880986e+19
4.9997540699031470e+19
4.9993334510618796e+19
4.9981936027229733e+19
4.9951057157230387e+19
4.9867480452865286e+19
4.9641821948703531e+19
4.9036536984022344e+19
4.7441477365668536e+19
4.3431427742838047e+19
3.4500821439641481e+19
1.9600506906347549e+19
9.8547274100340265e+18
6.0621738053725983e+18
4.1996162942055214e+18
3.1447184659118280e+18
2.4866841219517932e+18
2.0465251558112269e+18
1.7361207276034476e+18
1.5079661130483433e+18
1.3345894967267658e+18
1.1991883982912343e+18
1.0910042713753211e+18
1.0028804027596147e+18
9.2989966724554048e+17
8.6858868838325914e+17
8.1643419079793037e+17
7.7157888738985523e+17
7.3262448110310042e+17
6.9850066442693440e+17
6.6837595542478413e+17
6.4159573381069926e+17
6.1763836666054912e+17
5.9608361330212301e+17
5.7658952132581120e+17
5.5887529453240384e+17
5.4270842693788864e+17
5.2789492856869632e+17
5.1427182262594893e+17
5.0170133315935776e+17
4.9006634725307955e+17
4.7926685104931642e+17
4.6921712102518893e+17
4.5984351157415194e+17
4.5108272442242074e+17
4.4288047983060141e+17
4.3519053761827360e+17
4.2797404072625005e+17
4.2119917782689958e+17
4.1484118688318771e+17
4.0888275128947213e+17
4.0331487768220736e+17
3.9813839415996371e+17
3.9336627569667469e+17
3.8902709880991366e+17
3.8517006292042618e+17
3.8187221033176032e+17
3.7924875893287443e+17
3.7746787519099686e+17
3.7677182761285421e+17
3.7750738056056269e+17
3.8016969131358419e+17
3.8546615567725850e+17
3.9441012323354189e+17
4.0846009654166106e+17
4.2972966372645619e+17
4.6131033921446163e+17
5.0778048350461645e+17
5.7603291305192115e+17
6.7667375401817651e+17
8.2650133638673856e+17
1.0531583894318892e+18
1.4044910499249966e+18
1.9690475895264020e+18
2.9260324529992494e+18
4.6852701358906317e+18
8.3630669817081539e+18
1.7949378570470947e+19
3.3176600788933194e+19
4.2752841406897545e+19
4.7153813384600756e+19
4.8923303403681800e+19
4.9598487240177959e+19
4.9851072624111878e+19
4.9944870528494879e+19
4.9979607409579614e+19
4.9992458768642236e+19
4.9997211517240721e+19
4.9998968960394838e+19
4.9999618792503902e+19
4.9999859092822548e+19
4.9999948014713119e+19
4.9999981088456729e+19
4.9999993846943359e+19
5.0000000000000000e+19
